,age_building,count_floors_pre_eq,height_ft_pre_eq,plinth_area_sq_ft,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,condition_post_eq,has_geotechnical_risk,has_geotechnical_risk_fault_crack,has_geotechnical_risk_flood,has_geotechnical_risk_land_settlement,has_geotechnical_risk_landslide,has_geotechnical_risk_liquefaction,has_geotechnical_risk_other,has_geotechnical_risk_rock_fall,damage_grade
401020,40,2,15,368,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
402134,45,2,16,250,0,2,1,2,2,3,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
244946,50,3,17,300,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2
411801,15,2,16,315,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
541240,27,2,14,157,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
62249,24,2,13,304,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
522173,20,2,22,350,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
503520,9,2,16,264,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
461851,5,2,16,400,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
590852,7,2,16,480,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
250188,10,2,17,360,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
22968,71,2,13,325,0,2,2,2,2,3,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
461639,5,1,7,132,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
369841,14,3,19,370,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
326363,13,3,18,315,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
160589,36,3,28,400,0,2,1,2,2,0,2,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
506858,6,2,12,340,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
32461,30,2,18,292,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
431673,35,2,14,216,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
225232,1,2,18,250,0,0,2,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
129329,80,4,40,250,0,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
306765,38,2,15,476,0,2,2,2,2,3,0,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
212441,17,2,20,328,0,3,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
481298,7,2,12,260,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
518564,100,2,18,520,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
347537,14,2,12,250,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
145901,32,3,27,800,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
433316,65,3,30,440,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
37321,10,2,18,552,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
108105,8,2,18,618,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3
390229,12,2,18,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
550208,13,2,15,304,0,3,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
481421,56,2,12,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
298772,30,3,30,580,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
398318,12,3,20,473,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
262336,5,3,15,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
170642,40,3,21,1050,0,2,1,2,2,3,0,0,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,4
442803,38,3,18,310,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
144379,6,1,8,450,0,2,1,2,3,3,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
243750,22,2,12,325,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
423904,14,2,13,263,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
162781,95,4,24,325,0,2,2,2,2,1,0,1,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,4
386134,7,3,24,775,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
128483,31,2,14,681,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
21397,20,2,18,388,0,2,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
463242,31,2,14,250,0,3,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
192672,27,2,12,310,1,3,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3
135540,16,2,14,650,0,2,1,2,2,3,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,4
596468,32,2,15,448,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
131190,25,2,20,460,0,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
81246,20,2,16,695,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
174876,15,2,19,350,1,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
125931,20,3,18,1000,0,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
21291,15,2,15,321,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
231110,45,2,14,280,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
82864,30,2,12,350,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,4
325637,18,1,7,281,0,2,1,2,3,3,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
297249,15,3,21,442,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
52884,13,2,15,600,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
345696,20,3,16,250,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
260079,18,2,18,600,0,2,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
89895,26,2,14,357,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
16664,28,2,16,450,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
362840,15,3,30,850,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1
142681,86,4,32,476,0,2,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
415316,3,2,24,750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546502,1,2,14,360,0,3,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
456721,25,1,6,396,0,2,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
387372,27,2,14,450,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
451314,11,1,8,400,0,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
375733,30,2,14,300,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
124919,21,2,18,1020,2,2,1,2,2,3,0,0,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,3
474256,30,3,14,263,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,1,4
109465,5,5,40,1100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
85892,10,2,12,355,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
193015,8,2,10,312,1,2,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,4
32341,4,1,7,170,1,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
161076,8,2,18,450,1,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,4
19140,18,2,19,571,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
546332,11,2,14,450,0,2,1,2,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
418281,21,3,25,391,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
435487,14,2,12,270,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,2
372710,34,1,8,286,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
385810,33,3,18,383,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
399013,4,1,9,600,0,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
162203,33,5,50,456,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
136493,4,4,37,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
395293,15,2,16,405,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
538202,6,2,17,360,2,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
34594,4,2,13,250,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
259222,30,3,22,442,1,2,1,2,2,3,0,0,1,0,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,0,3
255372,12,2,15,140,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
317891,3,3,21,300,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
356781,35,3,24,525,0,2,1,2,2,3,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
549346,8,2,16,350,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3
340217,2,3,21,420,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
342696,50,1,7,459,0,2,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,4
60722,17,2,12,450,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
141661,55,4,32,200,0,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
215230,10,2,22,450,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
590561,42,2,16,472,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
255124,13,3,16,480,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
361057,26,2,22,450,0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
504465,20,2,14,247,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
504947,25,2,20,275,0,2,1,1,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
324722,18,2,14,337,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
19050,8,2,15,643,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
540162,10,1,9,600,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1
111423,150,5,25,235,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
503373,9,3,30,843,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2
406016,27,2,16,285,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
153978,18,2,25,360,1,2,1,2,1,3,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4
187776,1,1,8,141,1,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
54313,25,2,14,425,1,1,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
20763,13,2,15,360,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
536592,8,1,9,180,2,3,1,2,3,3,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
485856,24,3,18,288,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
218465,38,2,17,341,1,2,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
78613,13,2,14,323,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
335477,15,3,18,384,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
79563,25,2,18,328,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2
186054,24,3,25,448,1,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
365549,4,2,20,500,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
388240,22,3,23,425,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
534204,25,2,20,1824,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469631,16,3,14,232,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
535855,24,2,18,568,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
143793,22,2,16,260,2,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4
440083,25,2,16,335,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
556477,23,2,12,364,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
149819,15,2,22,350,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
364644,32,3,18,392,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
413466,2,1,7,265,1,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
523367,15,1,15,200,1,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
335982,20,2,15,430,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4
536945,15,2,16,475,1,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
4104,25,3,25,1000,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
7958,38,2,12,200,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
473756,15,2,14,351,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
150690,35,3,22,570,0,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
158621,6,2,18,900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444877,23,3,27,202,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
463370,60,2,18,225,0,2,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
581160,23,2,15,340,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
585665,7,1,8,450,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
595854,100,2,16,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
108864,46,5,35,256,0,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
321348,55,3,21,972,1,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,4
11883,15,2,16,345,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
514966,11,2,14,234,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
511580,20,1,7,255,1,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
250918,20,2,14,380,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
3738,9,2,12,384,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
459559,32,3,18,230,0,2,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
490052,9,3,27,510,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
138342,30,2,16,510,0,1,1,2,0,1,2,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2
243012,5,2,14,420,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
146652,15,2,18,350,1,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
136838,15,3,21,900,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
73492,25,2,16,350,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
17501,4,2,15,282,1,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
380240,15,3,21,450,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
152825,60,3,21,780,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
517840,3,2,12,425,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
205796,15,2,18,400,0,3,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3
382233,15,2,12,392,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
373804,999,2,20,301,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
6380,21,3,24,775,0,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
391503,55,3,18,480,0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
546664,3,2,16,555,0,3,1,2,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
251016,20,2,13,275,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
111375,40,4,20,1326,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
388370,25,3,23,425,0,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
126364,40,2,20,1200,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
320457,30,2,12,247,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
307696,1,3,21,693,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
336304,35,2,14,538,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
196379,32,2,16,464,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
567067,18,2,14,220,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,3
288788,30,3,18,226,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
92904,10,2,15,340,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
56170,10,1,9,500,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
88616,35,1,10,400,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
333231,32,3,18,383,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
35033,8,2,16,234,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
36971,20,1,9,400,0,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
329047,38,3,18,375,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
519865,28,2,25,428,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
47183,23,2,13,504,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
186336,10,2,14,198,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
583368,45,2,16,550,0,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
183136,61,3,21,660,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
594673,43,2,13,726,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
538322,21,2,16,505,2,3,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
450296,10,2,15,350,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
348414,23,2,12,456,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
400621,1,2,16,250,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
313347,10,3,17,468,1,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
561679,20,2,12,234,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
12431,25,2,21,356,0,2,1,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
357033,55,2,17,384,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
588159,36,3,23,442,0,2,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
368434,30,2,18,290,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
470501,15,2,12,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,3
97790,29,3,21,338,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387076,30,2,14,500,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
259678,5,3,19,450,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
403202,32,2,20,225,2,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
483129,5,1,8,176,0,2,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
